EANL_Tipo_impianto,Cat_Tariffa,Nuclei_domestici,Nuclei_commerciali,Nuclei_non_residenti,Condominio,Componenti,Località,ProccessedVia,ProcessedAddress,Consumo_medio_2020,Consumo_medio_2021,Consumo_medio_2022,Consumo_medio_2023,Consumo_medio_2024
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1421A,7.86,7.86,9.92,9.09,8.69
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1423,19.95,19.95,34.54,39.83,38.44
1200,Uso domestico residente,2.0,,,X,,VENEZIA,SP,SP1424,12.01,12.01,19.2,19.88,19.14
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1424,9.03,9.03,9.25,8.77,8.52
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1425,9.12,9.12,25.4,30.75,22.75
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1426,3.41,3.41,3.06,3.94,2.76
1001,Uso domestico residente,2.0,,,X,,VENEZIA,SP,SP1426,3.66,3.66,3.06,3.14,2.92
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1426,13.21,13.21,14.86,13.52,12.12
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1426,9.37,9.37,10.08,8.53,12.12
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1430,19.0,19.0,15.38,12.87,12.53
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,SP,SP1434,7.0,7.0,6.75,0.0,10.25
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1434,21.98,21.98,15.52,13.68,7.85
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1440,17.38,17.38,13.34,16.66,14.22
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1440,16.93,16.93,13.73,18.51,14.55
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1445,10.37,10.37,12.5,11.75,12.03
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1445,9.07,9.07,10.83,10.38,10.7
1200,Uso domestico residente,3.0,,,X,,VENEZIA,SP,SP1447,9.28,9.28,11.4,10.27,7.62
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1449,4.43,4.43,5.53,4.9,5.61
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1449,1.96,1.96,3.13,4.01,4.36
12NR,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1449,7.16,7.16,7.65,6.26,5.28
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1449A,6.13,6.13,0.33,4.9,9.55
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1449,7.18,99999.0,6.71,5.86,8.71
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1449,0.77,0.77,4.3,3.61,3.52
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1449,4.43,4.43,2.73,4.09,3.35
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1449,3.83,3.83,11.89,12.76,12.07
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1449,4.17,4.17,1.79,7.54,3.02
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1449,17.72,17.72,18.36,15.57,13.49
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1453,2.19,2.19,0.5,0.16,0.25
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1453,6.19,6.19,7.37,5.31,4.85
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1456,2.23,2.23,3.09,4.52,4.49
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1456,4.27,4.27,8.26,0.0,0.0
12NR,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1459A,7.35,7.35,8.08,8.72,6.82
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1461,4.69,4.69,12.61,3.21,2.85
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1461,6.73,6.73,10.38,10.35,8.46
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1461,6.39,6.39,7.37,7.46,6.37
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1461,2.39,2.39,3.13,0.0,0.25
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,SP,SP1464,10.43,10.43,14.46,14.93,14.41
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS6495,4.97,4.97,1.29,0.0,0.0
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1464,6.65,6.65,13.9,22.31,19.69
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,SP,SP1464,11.67,11.67,13.34,12.68,13.24
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,SP,SP1466,0.0,0.0,21.96,7.48,7.48
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,SP,SP1468,9.08,9.08,9.48,6.02,5.61
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1468,7.2,7.2,8.94,7.76,8.21
1001,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1470,0.84,0.84,2.06,2.89,2.93
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1470,8.69,8.69,9.93,8.59,7.29
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1470,6.93,6.93,26.12,8.19,7.71
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1470,6.25,6.25,1.5,7.7,9.64
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1470,13.35,13.35,14.73,15.25,18.6
1200,Uso domestico residente,2.0,,,X,,VENEZIA,SP,SP1471,9.77,9.77,12.48,8.49,11.77
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1478A,0.09,0.09,0.0,0.0,0.0
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1478A,6.25,6.25,8.09,5.46,4.36
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1480,10.81,10.81,13.51,11.8,10.56
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1480,4.31,4.31,4.86,5.78,4.86
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1480,4.65,4.65,3.91,3.69,5.28
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1484,5.23,5.23,11.45,12.69,12.17
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1485A,11.71,11.71,14.08,12.47,4.32
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1489,9.6,9.6,0.0,4.79,4.52
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1489,0.0,0.0,0.24,3.24,2.85
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1491,5.98,5.98,5.75,4.82,6.51
,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1494,8.87,8.87,10.77,12.76,14.33
1200,Uso domestico residente,4.0,,,X,,VENEZIA,SP,SP1495,5.5,5.5,7.56,4.36,7.72
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5376,0.0,0.0,3.84,3.86,3.14
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1111,15.72,15.72,13.76,15.85,18.7
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SM,SM821,8.0,8.0,3.5,0.0,13.26
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5385,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,SP,SP1111,24.18,24.18,17.27,11.67,10.95
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1116,22.98,22.98,7.97,0.0,0.17
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5322,11.82,11.82,8.3,7.92,7.64
12NR,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1116,6.32,6.32,4.35,6.52,4.63
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS5389,7.52,7.52,9.37,9.25,8.95
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5322,1.42,1.42,2.86,2.98,4.02
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS5393,0.0,0.0,3.8,4.43,3.38
1001,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1116,6.66,6.66,2.58,6.2,9.61
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5323,6.31,6.31,6.82,10.75,7.31
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5393,3.04,3.04,4.61,3.58,1.69
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1116,13.67,13.67,11.2,10.94,7.16
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5325,9.73,9.73,11.6,11.25,9.74
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS5394,8.17,8.17,0.6,5.6,5.6
1001,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1116,7.5,7.5,7.63,7.08,6.99
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5325,0.0,0.0,0.38,0.17,0.41
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CS,CS5407,22.42,22.42,34.37,18.57,22.45
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1119,7.31,7.31,7.65,6.54,5.81
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1148,29.8,29.8,17.56,22.29,24.05
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1148,6.33,6.33,4.38,1.08,5.49
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1150,8.4,8.4,9.55,9.55,8.01
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1151,4.61,4.61,7.41,4.75,6.82
1001,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1151,3.25,3.25,0.84,3.98,2.91
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1151,5.98,5.98,6.35,6.68,6.32
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1151,2.48,2.48,2.12,2.09,0.93
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1152,11.39,11.39,12.03,4.91,5.9
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1154,8.43,8.43,9.53,9.9,10.78
1200,Uso domestico residente,2.0,,,X,,VENEZIA,SP,SP1140,25.29,25.29,27.13,20.36,16.68
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1156,7.01,7.01,6.41,6.12,5.9
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1158,12.82,12.82,13.09,12.39,13.07
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1158,8.54,8.54,8.97,8.85,9.06
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1170,0.97,0.97,0.7,0.98,1.67
12NR,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1173,18.46,18.46,14.99,21.57,17.86
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1173,10.34,10.34,12.37,12.07,11.12
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1172,11.28,11.28,3.45,1.13,2.53
1200,Uso domestico residente,5.0,,,X,,VENEZIA,SP,SP1172,12.17,12.17,17.38,25.99,32.02
,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1175,2.9,2.9,6.13,2.66,2.21
1001,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1178,9.2,9.2,12.2,99999.0,7.0
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1178,2.81,2.81,6.85,0.0,7.47
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1178,4.35,4.35,4.23,3.94,4.47
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1178,4.86,4.86,3.4,4.91,8.85
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1181,5.62,5.62,5.11,6.68,6.32
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1182,0.09,0.09,0.0,0.32,0.42
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1182,9.63,9.63,0.56,3.71,4.47
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1182,8.52,8.52,7.07,7.32,6.74
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1183,9.54,9.54,10.81,7.97,7.71
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1183,6.9,6.9,2.34,1.37,1.07
1001,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1183,7.5,7.5,5.7,4.91,3.36
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1185,6.39,6.39,6.63,8.53,7.05
,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1188,7.24,7.24,2.97,6.12,8.66
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1188,11.72,11.72,10.12,10.06,13.28
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1189,0.0,0.0,9.28,8.75,7.14
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1225,3.83,3.83,1.78,2.66,3.44
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1192,2.56,2.56,2.67,2.66,2.53
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1192,2.56,2.56,1.62,3.31,2.61
1200,Uso domestico residente,1.0,,,,5.0,VENEZIA,SP,SP1192,9.88,9.88,17.33,17.38,15.0
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,SP,SP1192,9.2,9.2,8.36,6.6,7.75
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1193,7.58,7.58,7.02,6.2,0.84
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1196,0.6,0.6,3.01,4.35,2.7
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1196,0.0,0.0,1.84,1.13,1.85
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1196,13.55,13.55,13.04,13.12,12.3
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1206,8.43,8.43,2.22,76.04,0.17
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1206,14.37,14.37,24.07,30.18,17.36
1200,Uso domestico residente,1.0,,,,5.0,VENEZIA,SP,SP1206,13.04,13.04,9.64,9.9,0.0
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1213A,6.27,6.27,9.71,7.97,7.41
12NR,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1214,7.52,7.52,2.52,2.52,2.52
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1215,5.45,5.45,5.97,5.47,5.06
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1215,15.93,15.93,13.95,11.91,10.7
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1216,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1216,14.23,14.23,16.63,12.31,9.18
,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1216,99999.0,99999.0,0.0,4.2,3.88
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1216,33.42,33.42,25.29,28.97,35.64
12NR,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1216,12.78,12.78,4.86,9.5,12.64
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1216,7.24,7.24,6.47,6.26,0.0
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1221,6.65,6.65,10.32,2.89,0.0
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1221,2.3,2.3,2.9,2.17,2.45
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1233,7.07,7.07,7.7,7.3,7.6
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1233,1.96,1.96,6.25,2.09,2.28
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1250,5.72,5.72,7.48,6.8,6.84
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1289,4.68,4.68,0.33,0.0,0.0
,Uso domestico residente,1.0,,,,6.0,VENEZIA,SP,SP1298,11.08,11.08,13.34,11.74,10.19
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1298,7.07,7.07,12.89,18.06,4.93
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1298,11.08,11.08,12.72,12.6,10.7
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1303,7.84,7.84,8.64,11.48,10.03
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1304,1.62,1.62,1.73,0.62,0.77
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1306B,30.25,30.25,21.15,9.47,0.67
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1306B,5.54,5.54,2.12,5.88,6.68
1001,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1307,14.56,14.56,15.24,19.98,17.13
1200,Uso domestico residente,1.0,,,,,VENEZIA,SP,SP1307,12.03,12.03,13.0,10.83,9.61
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,SP,SP1309,4.29,4.29,7.98,7.22,7.22
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1313,5.89,5.89,6.86,4.37,5.15
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,SP,SP1314,4.02,4.02,10.23,7.26,6.72
1200,Uso domestico residente,1.0,,,,,VENEZIA,SM,SM821,7.84,7.84,12.05,6.38,3.67
,Uso domestico residente,1.0,,,,4.0,VENEZIA,SP,SP1317,16.53,16.53,17.1,18.02,16.88
,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1317,8.18,8.18,10.02,9.17,9.19
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,SP,SP1317,7.33,7.33,7.91,7.48,5.43
1001,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5329,8.6,8.6,8.24,5.18,4.75
12AS,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5331,5.36,5.36,4.34,6.05,7.29
1001,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5331,3.74,3.74,5.2,2.98,4.13
,Uso domestico residente,1.0,,,,4.0,VENEZIA,CS,CS5331,4.26,4.26,5.37,5.37,4.22
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS5335,17.38,17.38,18.27,14.74,13.12
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5335,20.6,20.6,10.81,25.22,33.07
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5410A,4.0,4.0,5.83,6.94,3.9
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5410A,5.87,5.87,1.69,4.13,5.04
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5414,4.33,4.33,4.76,4.16,3.99
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5416A,13.92,13.92,7.77,5.23,10.51
1200,Uso domestico residente,1.0,,,,5.0,VENEZIA,CS,CS5417,9.53,9.53,0.0,21.31,18.47
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5417,0.72,0.72,0.77,0.23,0.23
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5418,12.7,12.7,18.37,18.69,12.61
12AS,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5419,0.0,0.0,5.17,2.81,3.21
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5421,14.21,14.21,15.17,12.36,7.54
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS5428,13.21,13.21,15.56,15.42,13.67
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5429,0.09,0.09,0.0,0.0,0.0
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5431,3.18,3.18,8.06,7.71,4.44
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5434,10.95,10.95,12.14,12.18,11.16
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5437,5.13,5.13,5.01,4.0,3.69
,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5437,0.52,0.52,0.64,0.85,0.88
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5449,6.52,6.52,7.37,6.05,5.7
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CS,CS5449,17.64,17.64,15.66,9.2,7.3
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5449,9.21,9.21,8.95,10.22,8.91
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5449,20.77,20.77,18.27,15.42,8.0
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5449,8.6,8.6,11.71,5.2,0.16
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5449,8.69,8.69,14.37,18.83,16.32
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS5449,6.69,6.69,7.27,7.5,8.48
12NR,Uso domestico residente,1.0,,,,4.0,VENEZIA,CS,CS5449,4.61,4.61,4.17,4.6,7.38
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5449,0.09,0.09,0.05,0.0,0.08
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CS,CS5456,6.26,6.26,0.0,0.0,5.41
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CS,CS5460,11.56,11.56,12.74,11.42,11.71
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5465,4.0,4.0,6.03,6.24,6.68
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5468A,2.0,2.0,4.35,1.7,3.13
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5468A,0.7,0.7,0.43,0.43,1.11
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5468A,2.34,2.34,4.45,4.93,4.51
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5468A,11.65,11.65,13.72,12.44,2.97
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5478,6.41,6.41,6.79,5.62,6.5
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5500,16.36,16.36,18.38,16.61,16.12
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5500,5.28,5.28,12.2,8.35,8.31
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5485,3.8,3.8,4.6,4.6,4.49
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5485,4.33,4.33,5.64,15.17,13.16
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5485,4.94,4.94,4.93,5.54,5.3
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5485,3.29,3.29,3.47,2.13,1.77
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5494,9.02,9.02,7.78,7.06,7.4
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5503,63.01,63.01,29.6,5.98,5.0
1200,Uso domestico residente,4.0,,,X,,VENEZIA,CS,CS5507,14.91,14.91,16.89,17.9,16.18
,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5517,6.41,6.41,6.03,5.38,4.8
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5517,16.72,16.72,21.78,18.57,15.45
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5517,7.63,7.63,7.85,25.71,22.77
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5517,5.72,5.72,6.3,6.55,6.59
,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5501,4.25,4.25,3.69,3.78,2.49
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5501,3.12,3.12,4.45,4.37,3.85
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5501,3.55,3.55,3.75,2.94,3.13
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5501,7.89,7.89,8.74,8.74,6.18
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS5501,19.93,19.93,18.03,18.91,15.89
1200,Uso domestico residente,1.0,,,,5.0,VENEZIA,CS,CS5501,22.18,22.18,24.44,22.6,17.34
12NR,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5566A,6.43,6.43,7.55,5.3,6.18
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5566A,4.28,4.28,4.29,4.23,4.31
12AS,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5564,3.73,3.73,3.37,3.95,5.62
,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5563,13.11,13.11,6.75,3.48,6.52
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5568,4.07,4.07,3.75,5.13,4.09
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5568,9.62,9.62,9.89,9.24,8.99
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5562,2.09,2.09,0.0,5.68,0.0
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5562,15.73,15.73,18.85,15.8,15.12
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5569,2.39,2.39,3.18,6.0,6.0
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5560,11.53,11.53,12.98,13.28,13.56
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5560,5.37,5.37,7.88,10.59,1.69
12AS,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5560,3.73,3.73,1.36,3.36,2.09
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS5559,7.24,7.24,15.48,15.21,17.01
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5559,13.1,13.1,11.46,14.14,11.81
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5559,0.52,0.52,0.0,2.93,3.61
1200,Uso domestico residente,2.0,,,X,,VENEZIA,CN,CN3318,0.58,0.58,13.23,8.85,5.73
,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5529,22.27,22.27,15.04,13.68,15.81
12NR,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5529,8.28,8.28,4.23,4.57,4.71
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5530A,0.51,0.51,0.06,0.25,0.0
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5530A,4.31,4.31,4.54,4.72,4.65
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5535,7.63,7.63,6.61,5.97,9.47
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5537,8.93,8.93,8.15,8.59,8.03
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5538,10.12,10.12,5.92,0.0,0.38
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN472H,10.36,10.36,11.11,9.19,11.99
,Uso domestico residente,1.0,,,,1.0,VENEZIA,DD,DD740,0.0,0.0,1.38,1.39,1.22
